Name,Location,Locality,City,Cuisine,Rating,Votes,Cost,Unique_ID,Image_Path
Kebabs and Curries Company,"Raja Park, East Jaipur", East Jaipur,Jaipur,"North Indian,  Chinese,  Mughlai",4.4,122,1000,254397cf-e649-48d2-bbbd-460e1f22bb56,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/254397cf-e649-48d2-bbbd-460e1f22bb56.png
Publiq Club-Kitchen,"Sunny Trade Centre,Mansarovar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Italian,  Continental",3.7,101,1000,d82d5885-a13a-4bde-ab6e-3e526816fafb,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d82d5885-a13a-4bde-ab6e-3e526816fafb.png
Mojo's Irish Pub,"Hotel Ramada,Raja Park, East Jaipur", East Jaipur,Jaipur,"North Indian,  Italian,  Continental,  Chinese",4.3,47,1600,cb307b87-7f22-4d43-ad02-a1de286dd05d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/cb307b87-7f22-4d43-ad02-a1de286dd05d.png
Arham Sweets,"Nirman Nagar, West Jaipur", West Jaipur,Jaipur,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental,  South Indian",3.8,11,1000,0e212dc0-f346-419b-8433-ed363546bb06,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0e212dc0-f346-419b-8433-ed363546bb06.png
Jal Mahal Ice Cream Cafe,"Vaishali Nagar, West Jaipur", West Jaipur,Jaipur,"Desserts,  Ice Cream",3.4,9,300,93d28934-7510-4e42-add8-555c9a524c0a,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/93d28934-7510-4e42-add8-555c9a524c0a.png
Uphoria,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  Italian,  Continental,  Mexican",4.2,143,1000,90636323-2c07-4e57-92d0-79b2aa7a5049,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/90636323-2c07-4e57-92d0-79b2aa7a5049.png
Dolce,"Raja Park, East Jaipur", East Jaipur,Jaipur,"Italian,  Desserts,  Fast Food",3.7,5,1200,877438ab-5640-4b04-80d3-a9d5efb16670,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/877438ab-5640-4b04-80d3-a9d5efb16670.png
Tea Connect Cafe,"Jawahar Nagar, East Jaipur", East Jaipur,Jaipur,"Chinese,  Fast Food,  Street Food,  Tea",4.4,54,400,584d41df-27a3-4fce-a481-501e00531252,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/584d41df-27a3-4fce-a481-501e00531252.png
Hopnbite Cafe And Kitchen,"Chitrakoot, West Jaipur", West Jaipur,Jaipur,"Italian,  Fast Food",5,1,600,557ec0f6-ec15-4f36-b97f-595c87e95577,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/557ec0f6-ec15-4f36-b97f-595c87e95577.png
Game of Spices,"Mansarovar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  South Indian,  Biryani",5,2,800,a77e6ed1-659f-43ce-afad-99d1491cd809,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a77e6ed1-659f-43ce-afad-99d1491cd809.png
The Rustic Spot Cafe,"Mansarovar, South Jaipur", South Jaipur,Jaipur,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Fast Food",5,1,500,056496df-5dcf-457f-86bb-3723b36c8962,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/056496df-5dcf-457f-86bb-3723b36c8962.png
Friedisthan,"Vaishali Nagar, West Jaipur", West Jaipur,Jaipur,Fast Food,4.1,10,400,82429286-5710-4f4b-a256-558ea192bed9,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/82429286-5710-4f4b-a256-558ea192bed9.png
Ka10 Kitchen,"Raja Park, East Jaipur", East Jaipur,Jaipur,"North Indian,  Chinese,  Fast Food",4.6,2,700,dd8ed44f-ef0c-432d-9805-e43f28b3a486,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/dd8ed44f-ef0c-432d-9805-e43f28b3a486.png
Grab A Coffee,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Fast Food,  Coffee,  Shakes",5,4,600,0e65069a-efa3-4e52-82b8-e68194c7faea,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0e65069a-efa3-4e52-82b8-e68194c7faea.png
WTF,"Ajmer Road, West Jaipur", West Jaipur,Jaipur,"Italian,  Fast Food",5,2,500,9d1db413-7ae6-4125-afbc-29eb4ee228cc,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/9d1db413-7ae6-4125-afbc-29eb4ee228cc.png
GVD Soni's Cafe,"Vaishali Nagar, West Jaipur", West Jaipur,Jaipur,"Chinese,  Fast Food,  Italian",3.6,5,600,f95f84e2-e58e-48cd-83e5-e31a016d36db,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/f95f84e2-e58e-48cd-83e5-e31a016d36db.png
Dhaba Kulture,"Vaishali Nagar, West Jaipur", West Jaipur,Jaipur,North Indian,4.1,44,800,56af43be-f4f7-40ab-8032-47b7903031ba,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/56af43be-f4f7-40ab-8032-47b7903031ba.png
LOCA by LA -Multigrain,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,Coffee,4.4,10,500,e2e52c3a-4747-431a-bb58-b399f1c1bccf,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e2e52c3a-4747-431a-bb58-b399f1c1bccf.png
Bombaye House,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Street Food,  Fast Food,  Chinese,  South Indian",4.3,41,700,51a76d44-aad8-4235-8ea5-bcc5356ddc18,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/51a76d44-aad8-4235-8ea5-bcc5356ddc18.png
1st Story,"Four Points By Sheraton Hotel,Tonk Road, South Jaipur", South Jaipur,Jaipur,Finger Food,3.3,3,2000,1d34e930-c95e-46da-9fd0-5ff4b77b6cc9,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/1d34e930-c95e-46da-9fd0-5ff4b77b6cc9.png
Punjabi Tadka Pure Veg Restaurant,"Vaishali Nagar, West Jaipur", West Jaipur,Jaipur,"North Indian,  Fast Food",3,2,800,46fbfd7a-6871-4c53-af1f-1b8641bc8a9c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/46fbfd7a-6871-4c53-af1f-1b8641bc8a9c.png
Between The Brews,"Tonk Road, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  Continental",3.8,8,1100,4afce106-f3ae-4887-9776-28cb32e865bd,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4afce106-f3ae-4887-9776-28cb32e865bd.png
Sultanat,"Fort,Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Multi-Cuisine,  North Indian,  Italian,  Continental,  Asian",4.3,108,1400,90c3adc5-0205-45b5-9371-1c2addc3b55f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/90c3adc5-0205-45b5-9371-1c2addc3b55f.png
TVG - The Vegetarian Grill,"Amer Road, North Jaipur", North Jaipur,Jaipur,"North Indian,  Italian,  Oriental ",4.1,5,900,3586a283-9e11-4da1-a66c-9fb2b583f56c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/3586a283-9e11-4da1-a66c-9fb2b583f56c.png
The Layman-Multicusine,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Continental,  South Indian,  Oriental ,  Mexican,  Drinks",4,44,1000,8f9ff974-34e1-49dd-b57f-f8c1bb363546,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/8f9ff974-34e1-49dd-b57f-f8c1bb363546.png
Beerlicious,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Finger Food",3.8,52,2000,5d26a10b-1b87-4664-9b57-f77bd4e20c7e,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/5d26a10b-1b87-4664-9b57-f77bd4e20c7e.png
Town Coffee,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Italian,  Continental,  Coffee",4.8,38,1500,2ff74e9f-8c0c-4f34-a179-bddb68643ddf,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/2ff74e9f-8c0c-4f34-a179-bddb68643ddf.png
Rustic by OTH,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Continental,  Lebanese",4.5,84,1500,90d63a94-559a-40cd-a095-beb551db97ad,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/90d63a94-559a-40cd-a095-beb551db97ad.png
Masala Ministry,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Multi-Cuisine,  North Indian,  Chinese,  Fast Food",4.3,183,900,6ff3aba0-34e1-401a-93e6-27515040d857,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/6ff3aba0-34e1-401a-93e6-27515040d857.png
De Thali,"Raja Park, East Jaipur", East Jaipur,Jaipur,North Indian,1,1,700,8e53f7d5-3a39-4d53-90df-57d3c2d4dd2b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/8e53f7d5-3a39-4d53-90df-57d3c2d4dd2b.png
Chai Republic,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Fast Food,  Tea",4.3,10,400,db2f8472-ea06-46e9-ad8d-977073b3baee,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/db2f8472-ea06-46e9-ad8d-977073b3baee.png
Rainbow Restaurant,"Amer Road, North Jaipur", North Jaipur,Jaipur,"North Indian,  Chinese,  Continental",5,1,800,31e1873c-ef7c-4118-96ec-3c83ef64231a,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/31e1873c-ef7c-4118-96ec-3c83ef64231a.png
Draught house bar and grill,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Oriental ,  Italian,  Fast Food",4.1,43,1500,6dc1a946-640f-488d-a4f5-8376a067624d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/6dc1a946-640f-488d-a4f5-8376a067624d.png
Brown Sugar - Bakery and Cafe,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Italian,  Fast Food,  Drinks",4.2,45,900,d353b219-e47f-4f5d-8499-15d3a49f7d14,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d353b219-e47f-4f5d-8499-15d3a49f7d14.png
Mamu's Infusion Cafe,"World Trade Park,Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Italian,  North Indian,  Chinese,  Mexican,  Fast Food",4.6,18,700,4b8cc59e-bdd9-4aca-a0c1-e3ba0c424534,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4b8cc59e-bdd9-4aca-a0c1-e3ba0c424534.png
Demons Cafe & Lounge,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  Fast Food",3.8,88,1200,6151ead1-e504-43f6-b260-8e38343c9aa0,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/6151ead1-e504-43f6-b260-8e38343c9aa0.png
Zoya,"Fort,Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  Continental,  Asian",4.2,37,1800,373fd09a-8303-4316-bfcd-064b61d5925b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/373fd09a-8303-4316-bfcd-064b61d5925b.png
Douse Rooftop And Kitchen,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  Continental",4.3,51,1300,19ab849a-28f7-4dfb-a856-d589f95a6182,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/19ab849a-28f7-4dfb-a856-d589f95a6182.png
LAMultigrain,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Continental,  South Indian,  Chinese",4.3,43,800,7b8774e0-3beb-403d-b3ed-a58649666a37,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/7b8774e0-3beb-403d-b3ed-a58649666a37.png
Negchar Bagh Restaurant And Banquet,"Vidhyadhar Nagar, North Jaipur", North Jaipur,Jaipur,"North Indian,  Chinese,  Continental",3.6,22,800,4472060b-d2ae-4ca4-a907-cc659bb40f03,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4472060b-d2ae-4ca4-a907-cc659bb40f03.png
Namo Tandoori Chulha Chai Pakode Wala,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,Fast Food,5,4,300,53a2a86a-bb68-42cd-aedc-926e1f74c70a,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/53a2a86a-bb68-42cd-aedc-926e1f74c70a.png
Queens Hub,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Fast Food,  North Indian,  Continental,  Asian,  Drinks",3.8,28,2500,456c9676-d817-4dba-9330-724c91249537,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/456c9676-d817-4dba-9330-724c91249537.png
Nibs Cafe,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Italian,  Continental",3.8,41,1100,66d0d247-3f58-44f7-b4f4-30996aed5e66,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/66d0d247-3f58-44f7-b4f4-30996aed5e66.png
Surya Mahal Restaurant,"Tonk Road, South Jaipur", South Jaipur,Jaipur,"North Indian,  Rajasthani,  Chinese,  Continental,  South Indian",3.9,19,1100,e524ed41-a758-4c73-9597-e7b2948f4b01,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e524ed41-a758-4c73-9597-e7b2948f4b01.png
Code Black,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Mexican",3.4,19,1200,3dbdd2ab-1377-469a-b749-2e53d687d3ca,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/3dbdd2ab-1377-469a-b749-2e53d687d3ca.png
Amritsar House,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  Fast Food",4.4,80,1600,3669bf44-7d22-4607-bc85-e7fb6826fa10,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/3669bf44-7d22-4607-bc85-e7fb6826fa10.png
My French Bistro,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Fast Food,  Italian,  Chinese,  Pizza,  Tea,  Drinks,  Waffle",4,30,700,6e12d46b-e92b-48c6-b6e8-4d0a34b3c78c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/6e12d46b-e92b-48c6-b6e8-4d0a34b3c78c.png
Market Place,"Radisson Blu Jaipur,Durgapura, South Jaipur", South Jaipur,Jaipur,"North Indian,  Continental",4,7,2200,a76bd770-dd85-4d26-a330-536753a2bae8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a76bd770-dd85-4d26-a330-536753a2bae8.png
Vegetarian By Choice,"World Trade Park,Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  South Indian,  Street Food",2.7,7,600,11422f04-490e-45ce-8508-980c54e156c3,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/11422f04-490e-45ce-8508-980c54e156c3.png
West 56,"Radisson Blu Jaipur,Durgapura, South Jaipur", South Jaipur,Jaipur,Finger Food,5,1,1600,3f68fceb-cfcb-490b-a32c-04f882d242b2,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/3f68fceb-cfcb-490b-a32c-04f882d242b2.png
Conversation,"The Fern An Ecotel Hotel,Tonk Road, South Jaipur", South Jaipur,Jaipur,"Continental,  Chinese,  Mughlai",4.4,16,1800,a95f5ee4-6ace-4656-829a-dd26e7fa69d0,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a95f5ee4-6ace-4656-829a-dd26e7fa69d0.png
Love over Coffee,"Tonk Road, South Jaipur", South Jaipur,Jaipur,"Italian,  Fast Food",4.6,34,600,70495f6c-7f8d-4b71-8832-e724a48d8c75,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/70495f6c-7f8d-4b71-8832-e724a48d8c75.png
Atsui Pan Asian - Radisson Blu Jaipur,"Radisson Blu Jaipur,Durgapura, South Jaipur", South Jaipur,Jaipur,"Asian,  Chinese,  Thai,  Japanese,  Korean",4.8,6,2500,ee5bd44a-c04c-4ebb-bd0b-db92213f135f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ee5bd44a-c04c-4ebb-bd0b-db92213f135f.png
Scene,"Radisson Blu Jaipur,Durgapura, South Jaipur", South Jaipur,Jaipur,North Indian,4.6,11,2000,506fe0e6-46ce-4c1f-9c88-d456254acee0,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/506fe0e6-46ce-4c1f-9c88-d456254acee0.png
Restro NH 11,"Mansarovar, South Jaipur", South Jaipur,Jaipur,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Fast Food",3.9,70,800,c81f9098-1c5a-4020-9de4-1130e18e4880,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c81f9098-1c5a-4020-9de4-1130e18e4880.png
So Hi Kebabs and Curries Company,"Tonk Road, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  Mughlai",4.5,118,1200,fd0ae483-8183-4992-a691-e5498eabae25,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/fd0ae483-8183-4992-a691-e5498eabae25.png
Colorbar,"Radisson Blu Jaipur,Durgapura, South Jaipur", South Jaipur,Jaipur,"North Indian,  Italian",4.1,9,3000,0c7f286a-d036-4cc9-9022-8bb666fc0e44,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0c7f286a-d036-4cc9-9022-8bb666fc0e44.png
Asteria,"Tonk Road, South Jaipur", South Jaipur,Jaipur,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Mexican,  Finger Food",4.1,117,1200,15ae7393-f111-4893-a99a-9a6690d12148,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/15ae7393-f111-4893-a99a-9a6690d12148.png
Midnight Vegas,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental",4.2,36,1600,0e145702-1484-4ee1-9179-4d1a8ebc3b12,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0e145702-1484-4ee1-9179-4d1a8ebc3b12.png
3Ds Restro Lounge,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Italian,  Chinese,  Continental",3.4,23,1700,d8bf1fca-5db9-4bda-b510-46499899c60d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d8bf1fca-5db9-4bda-b510-46499899c60d.png
Experience Haven,"Jaipur Central Mall,Tonk Road, South Jaipur", South Jaipur,Jaipur,"North Indian,  Italian,  Asian",4.1,53,1400,d894a4b0-c284-4083-b18e-7c5906e6bfe2,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d894a4b0-c284-4083-b18e-7c5906e6bfe2.png
Swad Anusar,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Mughlai",3.9,5,800,fe694a4c-fd71-465e-a064-66d60b6a24a5,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/fe694a4c-fd71-465e-a064-66d60b6a24a5.png
Blue Pluto,"Tonk Road, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  Italian",4.7,4,900,ececa9d1-e557-4ada-a539-af680d7f40df,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ececa9d1-e557-4ada-a539-af680d7f40df.png
The Bohemians Cafe,"Mansarovar, South Jaipur", South Jaipur,Jaipur,Fast Food,3.7,10,500,de243929-1943-4f6f-9da3-a6891c7da2e7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/de243929-1943-4f6f-9da3-a6891c7da2e7.png
Ten 11 Lounge and Bar,"Malviya Nagar, South Jaipur", South Jaipur,Jaipur,"North Indian,  Continental,  Italian,  Asian,  Finger Food",2.4,4,1700,4b97da8b-9c34-4fda-9f9f-d1b18c15f37c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4b97da8b-9c34-4fda-9f9f-d1b18c15f37c.png
OHM,"The Theme Hotel,Tonk Road, South Jaipur", South Jaipur,Jaipur,Finger Food,4.7,3,1500,12ed7436-e860-4511-bde2-0a57df0ea818,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/12ed7436-e860-4511-bde2-0a57df0ea818.png
180 Degree,"The Theme Hotel,Tonk Road, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese,  Continental",4,7,1300,87867ec4-116e-49d8-8af9-758a8041c112,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/87867ec4-116e-49d8-8af9-758a8041c112.png
Head Light On Roof Top Bar,"The Theme Hotel,Tonk Road, South Jaipur", South Jaipur,Jaipur,Finger Food,3.8,7,1600,2883cb9f-7f0f-4ebb-9e14-ea230d789170,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/2883cb9f-7f0f-4ebb-9e14-ea230d789170.png
Club Regio By Asteria,"Jaipur Central Mall,Tonk Road, South Jaipur", South Jaipur,Jaipur,"North Indian,  Continental,  Italian",1,1,2100,63d83ae3-fc2c-4e15-ac5b-0e7c8bab0d8d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/63d83ae3-fc2c-4e15-ac5b-0e7c8bab0d8d.png
1135 AD,"Amer, North Jaipur", North Jaipur,Jaipur,"Rajasthani,  North Indian,  Mughlai",3.9,55,2500,605d86f5-5e33-4497-89d1-93627efe5470,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/605d86f5-5e33-4497-89d1-93627efe5470.png
Mr. Bean's Pizza,"Tonk Road, South Jaipur", South Jaipur,Jaipur,"Fast Food,  Pizza,  Italian",5,3,700,0c4c827e-e708-4067-9e3f-49dab1b24cee,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0c4c827e-e708-4067-9e3f-49dab1b24cee.png
Kalyan Heritage Rooftop Restaurant,"Jagatpura, South Jaipur", South Jaipur,Jaipur,"North Indian,  Chinese",2.3,3,700,2c98e936-e06c-4892-b8f5-ed062c8cee8a,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/2c98e936-e06c-4892-b8f5-ed062c8cee8a.png
Socorro,"Crowne Plaza Jaipur,Tonk Road, South Jaipur", South Jaipur,Jaipur,"North Indian,  Continental,  Italian",4.6,34,2000,50226db9-b6f1-4c2b-becc-43e9b4f9ec5b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/50226db9-b6f1-4c2b-becc-43e9b4f9ec5b.png
The Clove,"Grand Maple,Sitapura, South Jaipur", South Jaipur,Jaipur,"North Indian,  Fast Food,  Chinese",4,6,1300,5e8cd7a3-45ee-4d0f-837f-2f4690749183,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/5e8cd7a3-45ee-4d0f-837f-2f4690749183.png
The Amber Kitchen,"DoubleTree by Hilton,Kukas, South Jaipur", South Jaipur,Jaipur,"Multi-Cuisine,  North Indian,  European,  Asian",3.9,4,2000,c5638521-4d0d-4b36-ba49-9e5f98947413,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c5638521-4d0d-4b36-ba49-9e5f98947413.png
Stardust- Delhi Road,"Achrol, North Jaipur", North Jaipur,Jaipur,"North Indian,  Italian,  Continental,  Chinese",3.7,13,1900,fdabe5b2-5ae3-4d23-92f9-9daa45c52dcf,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/fdabe5b2-5ae3-4d23-92f9-9daa45c52dcf.png
Caprice,"Radisson Lucknow City Center,Aminabad, Central Lucknow", Central Lucknow,Lucknow,"Continental,  North Indian",4.2,114,1600,81f4547e-3d18-425d-ab21-8af7abce99b4,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/81f4547e-3d18-425d-ab21-8af7abce99b4.png
Royal Cafe,"Hotel Royal Inn,Hazratganj, Central Lucknow", Central Lucknow,Lucknow,"North Indian,  Chinese,  Barbecue",4.1,43,1100,f21626ff-6e74-498c-bd3c-8e5a59aba231,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/f21626ff-6e74-498c-bd3c-8e5a59aba231.png
Cafe Repertwahr,"Indira Nagar, Central Lucknow", Central Lucknow,Lucknow,"North Indian,  Chinese,  Continental,  Italian,  Seafood",4.3,149,900,240e3134-68b6-4605-b647-01afdfb2e7a3,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/240e3134-68b6-4605-b647-01afdfb2e7a3.png
Kabila Restro - The Family Lounge,"Mahmoodbad Building,Hazratganj, Central Lucknow", Central Lucknow,Lucknow,"North Indian,  Chinese,  Continental",3.4,42,2000,c8346210-ec82-4db4-8fb2-aa4f34e9a9a1,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c8346210-ec82-4db4-8fb2-aa4f34e9a9a1.png
